"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-05-24&team=Nationals&dh=0"">2017-05-24</a>","WSN","SEA","1","SS","4","1","0","0","0","1","1","2","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-05-23&team=Nationals&dh=0"">2017-05-23</a>","WSN","SEA","1","SS","5","2","0","1","0","1","1","0","0","0.0 %","0.0 %",".400",".400",".400",".400",".800",".486","203"
"<a href=""wins.aspx?date=2017-05-21&team=Nationals&dh=0"">2017-05-21</a>","WSN","@ATL","1","SS","4","0","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-20&team=Nationals&dh=0"">2017-05-20</a>","WSN","@ATL","1","SS","4","2","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".667",".500",".500",".500",".438","172"
"<a href=""wins.aspx?date=2017-05-19&team=Nationals&dh=0"">2017-05-19</a>","WSN","@ATL","1","SS","5","1","0","0","0","1","1","1","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".175","-1"
"<a href=""wins.aspx?date=2017-05-18&team=Nationals&dh=0"">2017-05-18</a>","WSN","@PIT","1","SS","5","0","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-17&team=Nationals&dh=0"">2017-05-17</a>","WSN","@PIT","1","SS","4","0","0","0","0","0","0","1","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-16&team=Nationals&dh=0"">2017-05-16</a>","WSN","@PIT","1","SS","5","2","1","0","0","1","0","1","0","0.0 %","20.0 %",".200",".500",".400",".400",".600",".422","161"
"<a href=""wins.aspx?date=2017-05-14&team=Nationals&dh=2"">2017-05-14</a>","WSN","PHI","1","SS","4","0","0","0","0","1","1","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-14&team=Nationals&dh=1"">2017-05-14</a>","WSN","PHI","1","SS","5","1","0","0","1","1","2","0","0","0.0 %","0.0 %",".600",".000",".200",".200",".800",".396","144"
