"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-06-26&team=Nationals&dh=0"">2017-06-26</a>","WSN","CHC","6","3B","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-06-25&team=Nationals&dh=0"">2017-06-25</a>","WSN","CIN","5","3B","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-24&team=Nationals&dh=0"">2017-06-24</a>","WSN","CIN","6","3B","4","2","1","0","0","2","1","0","0","25.0 %","0.0 %",".333",".667",".667",".750","1.000",".700","344"
"<a href=""wins.aspx?date=2017-06-23&team=Nationals&dh=0"">2017-06-23</a>","WSN","CIN","6","3B","5","1","0","0","1","2","1","0","0","60.0 %","0.0 %","1.500",".000",".500",".800","2.000",".811","417"
"<a href=""wins.aspx?date=2017-06-21&team=Nationals&dh=0"">2017-06-21</a>","WSN","@MIA","4","3B","4","1","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-06-19&team=Nationals&dh=0"">2017-06-19</a>","WSN","@MIA","6","3B","2","1","0","0","1","2","1","0","0","50.0 %","0.0 %","3.000",".000","1.000","1.000","4.000","1.979","1186"
"<a href=""wins.aspx?date=2017-06-18&team=Nationals&dh=0"">2017-06-18</a>","WSN","@NYM","6","3B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-17&team=Nationals&dh=0"">2017-06-17</a>","WSN","@NYM","2","3B","5","2","1","0","0","1","1","0","0","20.0 %","20.0 %",".250",".667",".500",".600",".750",".560","252"
"<a href=""wins.aspx?date=2017-06-16&team=Nationals&dh=0"">2017-06-16</a>","WSN","@NYM","6","3B","5","2","0","0","1","1","3","0","0","20.0 %","40.0 %",".750","1.000",".500",".600","1.250",".710","350"
"<a href=""wins.aspx?date=2017-06-15&team=Nationals&dh=0"">2017-06-15</a>","WSN","@NYM","6","3B","4","2","1","0","0","0","1","0","0","0.0 %","25.0 %",".250",".667",".500",".500",".750",".527","230"
"<a href=""wins.aspx?date=2017-06-13&team=Nationals&dh=0"">2017-06-13</a>","WSN","ATL","6","3B","4","0","0","0","0","1","0","0","0","0.0 %","50.0 %",".000",".000",".000",".250",".000",".181","2"
"<a href=""wins.aspx?date=2017-06-12&team=Nationals&dh=0"">2017-06-12</a>","WSN","ATL","4","3B","5","0","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-11&team=Nationals&dh=0"">2017-06-11</a>","WSN","TEX","4","3B","3","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".333",".333",".333",".333",".292","76"
"<a href=""wins.aspx?date=2017-06-10&team=Nationals&dh=0"">2017-06-10</a>","WSN","TEX","4","3B","5","0","0","0","0","0","1","0","0","20.0 %","20.0 %",".000",".000",".000",".200",".000",".139","-25"
"<a href=""wins.aspx?date=2017-06-09&team=Nationals&dh=0"">2017-06-09</a>","WSN","TEX","6","3B","4","1","0","0","0","0","1","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-06-07&team=Nationals&dh=0"">2017-06-07</a>","WSN","@LAD","6","3B","4","0","0","0","0","0","0","0","0","50.0 %","25.0 %",".000",".000",".000",".500",".000",".346","111"
"<a href=""wins.aspx?date=2017-06-06&team=Nationals&dh=0"">2017-06-06</a>","WSN","@LAD","6","3B","4","1","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-06-05&team=Nationals&dh=0"">2017-06-05</a>","WSN","@LAD","6","3B","4","2","1","0","1","2","1","0","0","25.0 %","0.0 %","1.333",".500",".667",".750","2.000",".976","526"
"<a href=""wins.aspx?date=2017-06-04&team=Nationals&dh=0"">2017-06-04</a>","WSN","@OAK","6","3B","5","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-02&team=Nationals&dh=0"">2017-06-02</a>","WSN","@OAK","6","3B","5","2","1","0","1","2","3","0","0","0.0 %","0.0 %",".800",".250",".400",".400","1.200",".642","306"
"<a href=""wins.aspx?date=2017-05-31&team=Nationals&dh=0"">2017-05-31</a>","WSN","@SFG","5","3B","4","2","1","0","0","0","0","0","0","0.0 %","0.0 %",".250",".500",".500",".500",".750",".527","230"
"<a href=""wins.aspx?date=2017-05-30&team=Nationals&dh=0"">2017-05-30</a>","WSN","@SFG","6","3B","5","1","0","0","0","1","0","0","0","0.0 %","20.0 %",".000",".250",".200",".200",".200",".175","-1"
"<a href=""wins.aspx?date=2017-05-29&team=Nationals&dh=0"">2017-05-29</a>","WSN","@SFG","6","3B","4","2","0","0","0","0","0","0","1","0.0 %","0.0 %",".000",".500",".500",".500",".500",".438","172"
"<a href=""wins.aspx?date=2017-05-28&team=Nationals&dh=0"">2017-05-28</a>","WSN","SDP","3","3B","5","0","0","0","0","0","0","0","0","40.0 %","20.0 %",".000",".000",".000",".400",".000",".277","66"
"<a href=""wins.aspx?date=2017-05-27&team=Nationals&dh=0"">2017-05-27</a>","WSN","SDP","5","3B","4","2","1","0","0","1","0","1","0","25.0 %","0.0 %",".333",".667",".667",".750","1.000",".700","344"
"<a href=""wins.aspx?date=2017-05-26&team=Nationals&dh=0"">2017-05-26</a>","WSN","SDP","4","3B","4","1","1","0","0","0","0","0","0","25.0 %","0.0 %",".333",".333",".333",".500",".667",".481","200"
"<a href=""wins.aspx?date=2017-05-25&team=Nationals&dh=0"">2017-05-25</a>","WSN","SEA","6","3B","4","2","0","0","1","1","1","0","0","0.0 %","0.0 %",".750",".333",".500",".500","1.250",".714","353"
"<a href=""wins.aspx?date=2017-05-24&team=Nationals&dh=0"">2017-05-24</a>","WSN","SEA","6","3B","4","1","0","0","1","1","3","0","0","0.0 %","0.0 %",".750",".000",".250",".250","1.000",".495","209"
"<a href=""wins.aspx?date=2017-05-23&team=Nationals&dh=0"">2017-05-23</a>","WSN","SEA","6","3B","4","3","1","0","2","3","5","0","0","0.0 %","0.0 %","1.750",".500",".750",".750","2.500","1.297","737"
"<a href=""wins.aspx?date=2017-05-21&team=Nationals&dh=0"">2017-05-21</a>","WSN","@ATL","9","3B","0","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000",""
"<a href=""wins.aspx?date=2017-05-20&team=Nationals&dh=0"">2017-05-20</a>","WSN","@ATL","6","3B","4","1","0","0","0","0","0","0","1","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-05-19&team=Nationals&dh=0"">2017-05-19</a>","WSN","@ATL","6","3B","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".173","-3"
"<a href=""wins.aspx?date=2017-05-18&team=Nationals&dh=0"">2017-05-18</a>","WSN","@PIT","4","3B","4","0","0","0","0","1","0","0","0","50.0 %","0.0 %",".000",".000",".000",".500",".000",".346","111"
"<a href=""wins.aspx?date=2017-05-17&team=Nationals&dh=0"">2017-05-17</a>","WSN","@PIT","6","3B","3","0","0","0","0","0","0","0","0","33.3 %","33.3 %",".000",".000",".000",".333",".000",".231","35"
"<a href=""wins.aspx?date=2017-05-16&team=Nationals&dh=0"">2017-05-16</a>","WSN","@PIT","5","3B","5","1","1","0","0","0","0","0","0","0.0 %","20.0 %",".200",".250",".200",".200",".400",".246","45"
"<a href=""wins.aspx?date=2017-05-14&team=Nationals&dh=2"">2017-05-14</a>","WSN","PHI","6","3B","4","1","0","0","0","2","0","1","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-05-14&team=Nationals&dh=1"">2017-05-14</a>","WSN","PHI","4","3B","4","1","0","1","0","0","0","0","0","50.0 %","0.0 %","1.000",".500",".500",".750","1.500",".734","367"
"<a href=""wins.aspx?date=2017-05-13&team=Nationals&dh=0"">2017-05-13</a>","WSN","PHI","6","3B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-10&team=Nationals&dh=0"">2017-05-10</a>","WSN","BAL","6","3B","5","1","0","0","0","1","0","0","0","40.0 %","20.0 %",".000",".500",".333",".600",".333",".452","181"
"<a href=""wins.aspx?date=2017-05-09&team=Nationals&dh=0"">2017-05-09</a>","WSN","@BAL","6","3B","5","1","0","0","0","1","0","1","0","0.0 %","20.0 %",".000",".250",".200",".200",".200",".175","-1"
"<a href=""wins.aspx?date=2017-05-08&team=Nationals&dh=0"">2017-05-08</a>","WSN","@BAL","6","3B","4","1","1","0","0","1","0","0","0","0.0 %","50.0 %",".250",".500",".250",".250",".500",".308","86"
"<a href=""wins.aspx?date=2017-05-07&team=Nationals&dh=0"">2017-05-07</a>","WSN","@PHI","4","3B","5","1","0","0","0","0","1","0","0","20.0 %","20.0 %",".000",".333",".250",".400",".250",".314","90"
"<a href=""wins.aspx?date=2017-05-06&team=Nationals&dh=0"">2017-05-06</a>","WSN","@PHI","5","3B","4","1","0","0","1","1","3","0","0","25.0 %","0.0 %","1.000",".000",".333",".500","1.333",".668","323"
"<a href=""wins.aspx?date=2017-05-05&team=Nationals&dh=0"">2017-05-05</a>","WSN","@PHI","5","3B","5","3","0","0","1","1","2","0","0","20.0 %","0.0 %",".750",".667",".750",".800","1.500",".933","497"
"<a href=""wins.aspx?date=2017-05-04&team=Nationals&dh=0"">2017-05-04</a>","WSN","ARI","6","3B","4","1","1","0","0","0","2","0","0","0.0 %","25.0 %",".250",".333",".250",".250",".500",".308","86"
