"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-07-14&team=Nationals&dh=0"">2017-07-14</a>","WSN","@CIN","7","C","4","2","1","0","0","0","0","0","0","25.0 %","0.0 %",".333",".667",".667",".750","1.000",".700","344"
"<a href=""wins.aspx?date=2017-07-09&team=Nationals&dh=0"">2017-07-09</a>","WSN","ATL","7","C","4","1","0","0","0","0","3","0","0","25.0 %","25.0 %",".000",".500",".500",".500",".500",".392","142"
"<a href=""wins.aspx?date=2017-07-07&team=Nationals&dh=0"">2017-07-07</a>","WSN","ATL","8","C","4","1","0","0","0","0","2","0","0","0.0 %","25.0 %",".000",".333",".333",".250",".333",".219","28"
"<a href=""wins.aspx?date=2017-07-06&team=Nationals&dh=0"">2017-07-06</a>","WSN","ATL","7","C","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-07-03&team=Nationals&dh=0"">2017-07-03</a>","WSN","NYM","6","C","4","0","0","0","0","1","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".173","-3"
"<a href=""wins.aspx?date=2017-07-02&team=Nationals&dh=0"">2017-07-02</a>","WSN","@STL","7","C","5","1","1","0","0","1","0","0","0","0.0 %","20.0 %",".200",".250",".200",".200",".400",".246","45"
"<a href=""wins.aspx?date=2017-07-01&team=Nationals&dh=0"">2017-07-01</a>","WSN","@STL","8","C","3","1","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".500",".333",".333",".333",".292","76"
"<a href=""wins.aspx?date=2017-06-29&team=Nationals&dh=0"">2017-06-29</a>","WSN","CHC","7","C","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-28&team=Nationals&dh=0"">2017-06-28</a>","WSN","CHC","7","C","4","1","0","0","1","1","1","0","0","0.0 %","25.0 %",".750",".000",".250",".250","1.000",".495","209"
"<a href=""wins.aspx?date=2017-06-27&team=Nationals&dh=0"">2017-06-27</a>","WSN","CHC","7","C","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-26&team=Nationals&dh=0"">2017-06-26</a>","WSN","CHC","7","C","4","2","1","0","0","1","1","0","0","0.0 %","0.0 %",".250",".500",".500",".500",".750",".527","230"
"<a href=""wins.aspx?date=2017-06-24&team=Nationals&dh=0"">2017-06-24</a>","WSN","CIN","7","C","5","2","0","0","0","1","2","0","0","0.0 %","0.0 %",".000",".400",".400",".400",".400",".351","114"
"<a href=""wins.aspx?date=2017-06-23&team=Nationals&dh=0"">2017-06-23</a>","WSN","CIN","7","C","5","1","0","0","0","0","0","0","0","20.0 %","60.0 %",".000","1.000",".250",".400",".250",".314","90"
"<a href=""wins.aspx?date=2017-06-20&team=Nationals&dh=0"">2017-06-20</a>","WSN","@MIA","7","C","5","0","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-19&team=Nationals&dh=0"">2017-06-19</a>","WSN","@MIA","7","C","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
